4707,Broadford Rd,53.28240611,-6.262563889,14,0,15
4708,Broadford Rd,53.28391694,-6.265351111,14,0,16
4709,Braemor Road,53.29701111,-6.260013056,14,0,23
6041,Dundrum,53.29263611,-6.246093889,14,0,1
7577,Camden Street,53.33370806,-6.265218056,14,0,41
7578,George's Street,53.34246,-6.264601111,14,0,44
7582,Dame Street,53.34432306,-6.262591111,14,0,45
299,Eden Quay,53.348225,-6.256013889,15,0,37
497,Amiens Street,53.35050306,-6.250701111,15,0,38
515,Amiens Street,53.35350389,-6.248088889,15,0,39
516,North Strand Rd,53.35568,-6.245661944,15,0,40
519,North Strand Rd,53.36030194,-6.239553056,15,0,42
521,Annesley Bridge,53.361625,-6.237988889,15,0,43
522,Marino Mart,53.36327194,-6.235341111,15,0,44
523,Marino Mart,53.36428111,-6.231608056,15,0,45
669,Malahide Road,53.36631111,-6.228656944,15,0,46
670,Malahide Road,53.36895,-6.226008889,15,0,47
671,Malahide Road,53.37071889,-6.224138056,15,0,48
672,Malahide Road,53.373465,-6.221061111,15,0,49
946,Firhouse Rd,53.29317611,-6.310091111,15,0,11
1069,Rathmines Road,53.32328806,-6.265598056,15,0,27
1070,Rathmines Road,53.32496889,-6.2653,15,0,28
1071,Rathmines Road,53.32729,-6.26485,15,0,29
1072,Richmond Street,53.33103611,-6.264575,15,0,31
1150,Scholarstown Rd,53.28187694,-6.318318889,15,0,6
1151,Knocklyon Road,53.28255111,-6.314846944,15,0,7
1152,Knocklyon Road,53.28348889,-6.313378056,15,0,8
1153,Knocklyon Road,53.286835,-6.310968056,15,0,9
1154,Knocklyon Road,53.28897306,-6.311098889,15,0,10
1155,Templeogue Rd,53.29676889,-6.307103889,15,0,12
1157,Templeogue Rd,53.29870806,-6.30234,15,0,13
1158,Templeogue Rd,53.30060389,-6.299006111,15,0,14
1159,Templeogue Rd,53.30242111,-6.296393056,15,0,15
1160,Templeogue Rd,53.30437806,-6.293183056,15,0,16
